"video_id","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","description","region"
"HyPk0jQ5IFM","18.15.02","""DEGRANEWS #4 // СИНЯК ХУДЕЕТ"," ШУРЫГИНА ВОЗВРАЩАЕТ ДЕВСТВЕННОСТЬ",,"DegraTube","23",,,"46235","5574","1038",,,"false","FALSE","ru"
"wfWIs2gFTAM","18.15.02","Eminem - River ft. Ed Sheeran","EminemVEVO","10","2018-02-14T15:00:06.000Z","""Eminem|""""River""""|""""Aftermath/Shady/Interscope""""|""""Rap""""|""""River video""""|""""River official video""""|""""River music video""""|""""River video Eminem Ed Sheeran""""|""""River official video Eminem Ed Sheeran""""|""""River music video Eminem Ed Sheeran""""|""""Eminem 2017""""|""""Eminem 2018""""|""""New Eminem""""|""""New Eminem 2017""""|""""New Eminem 2018""""|""""Eminem Ed Sheeran""""|""""Eminem Ed Sheeran Collab""""|""""Eminem River""""|""""Ed Sheeran River""""|""""Eminem Ed Sheeran River""""|""""River ft Ed Sheeran""""|""""Revival""""|""""Eminem Revival""""|""""Revival 2017""""|""""all""""""","5177927","551972","8460","44423","https://i.ytimg.com/vi/wfWIs2gFTAM/default.jpg","false","false","false","The official video for Eminem's River featuring Ed Sheeran. Available now on the album Revival: http://shady.sr/Revival \n\nFor more visit: http://eminem.com http://facebook.com/eminem http://twitter.com/eminem http://instagram.com/eminem http://eminem.tumblr.com http://shadyrecords.com http://facebook.com/shadyrecords http://twitter.com/shadyrecords http://instagram.com/shadyrecords http://trustshady.tumblr.com\n\nMusic video by Eminem performing River. (C) 2018 Aftermath Records\n\nhttp://vevo.ly/bDDci3","ru"
"wap_GL-feaU","18.15.02","МАРЬЯНА РО: НАВАЛЬНЫЙ ЛОХ и другие новости","kamikadzedead","23","2018-02-15T08:39:34.000Z","""камикадзе|""""kamikadzedead""""|""""камикадзе ди""""|""""kamikadze""""|""""kamikadze_d""""""","281178","33608","6769","6925","https://i.ytimg.com/vi/wap_GL-feaU/default.jpg","false","false","false","""Почему Марьяна Ро","ru"
"#NAME?","18.15.02","""Покупаем на Ali - iPhone 5S"," 6",,"Wylsacom","28",,,"1040528","86381","11046",,,"false","FALSE","ru"
"vbcA7LYOOgI","18.15.02","""Ты расскажи Черное море","Карадениз.4 серия""",,"1","2018-02-15T06:54:46.000Z",,"10811","166","15","41",,"false","false","FALSE","ru"
"iwt7JixmJn0","18.15.02","Лабиринты. 7 серия (2018) Новая мелодрама @ Русские сериалы","Русские сериалы","43","2018-02-14T18:00:04.000Z","""Лабиринты|""""Лабиринты 7 серия""""|""""Лабиринты сериал""""|""""Лабиринты сериал 2018""""|""""Лабиринты сериал смотреть""""|""""Лабиринты сериал смотреть онлайн""""|""""Новая мелодрама""""|""""Русские сериалы""""|""""Новые сериалы 2018""""|""""Русские мелодрамы""""|""""мелодрамы на канале Россия""""|""""усыновление""""|""""Елена Вожакина""""|""""Татьяна Лютаева""""|""""воспитывать чужого ребенка""""|""""Стефан Отто""""|""""Полина Филоненко""""|""""тайная семья""""|""""Дмитрий Пчела""""|""""Роман Полянский""""|""""мелодрамы 2018""""|""""чужой ребенок""""|""""другая семья""""|""""премьеры 2018""""|""""взять ребенка на воспитание""""|""""опека""""""","182656","451","95","99","https://i.ytimg.com/vi/iwt7JixmJn0/default.jpg","false","false","false","""Новые сериал 2018","ru"
"iTC8z70lCZQ","18.15.02","""Ольга Бузова - WIFI ( Премьера клипа"," 2018)""",,"10","2018-02-14T10:57:47.000Z",,"2151624","77473","34444","9438",,"false","false","FALSE","ru"
"zG1auFTA8ms","18.15.02","Выборы в России: может ли Грудинин составить реальную конкуренцию Путину?","Никита Исаев","25","2018-02-15T08:13:57.000Z","""внешняя политика|""""геополитика""""|""""внутрення политика""""|""""никита исаев""""|""""новая россия""""|""""россия""""|""""политика""""|""""демократия""""|""""россия 24""""|""""вгтрк""""|""""60 минут""""|""""россия 1""""|""""первый канал""""|""""владимир путин""""|""""правительство""""|""""внутренняя политика""""|""""комсомольская правда""""|""""шевченко""""|""""исаев""""|""""сталин""""|""""донбасс""""|""""сирия""""""","37118","1546","4114","860","https://i.ytimg.com/vi/zG1auFTA8ms/default.jpg","false","false","false","""В гостях у Внутренней Политики на радио Комсомольская Правда Максим Шевченко. Обсудили","ru"
"yjKb5wGFURc","18.15.02","Баста - Мои разбитые мечты","ТО Gazgolder","10","2018-02-14T07:01:42.000Z","""Баста|""""Газгольдер""""|""""Gazgolder""""|""""GazgolderLive""""""","863678","41273","5402","2447","https://i.ytimg.com/vi/yjKb5wGFURc/default.jpg","false","false","false","""В ролях: Мисс Россия 2015 и 1-я Вице Мисс Мира - София Никитчук; Полина Ауг; Юля Ауг; Алексей Серебряков; Данила Антипин; Андрей Дементьев.\n\nВасилий Вакуленко в роли Богдара Тихомира\n\nРежиссёр -Куприянов Алексей ","ru"
"CxPtYUzMffM","18.15.02","8 БРЕНДОВ КОТОРЫЕ ТЫ ПРОИЗНОСИШЬ НЕПРАВИЛЬНО [Белый кот]","КОТЫ ЮТУБЕРЫ","24","2018-02-15T11:01:44.000Z","""бренды|""""брэнды""""|""""бренд""""|""""названия""""|""""фирма""""|""""правильно""""|""""БРЕНДЫ КОТОРЫЕ НАЗЫВАЮТ НЕПРАВИЛЬНО""""|""""ФИРМЫ КОТОРЫЕ НАЗЫВАЮТ НЕПРАВИЛЬНО""""|""""известные""""|""""топ кот""""|""""Белый кот""""|""""коты ютуберы""""|""""ответы""""|""""самых""""|""""популярные""""|""""мерседес""""|""""ксерокс""""|""""порше""""|""""ламборгини""""|""""самсунг""""|""""найк""""|""""ИЗВЕСТНЫЕ ФИРМЫ НАЗВАНИЯ""""|""""НАЗВАНИЯ ФИРМ КОТОРЫЕ ВЫ НАЗЫВАЕТЕ НЕПРАВИЛЬНО""""|""""НАЗВАНИЯ БРЕНДОВ КОТОРЫЕ ВЫ НАЗЫВАЕТЕ НЕПРАВИЛЬНО""""|""""хендай""""|""""правильные""""""","29694","4071","172","487","https://i.ytimg.com/vi/CxPtYUzMffM/default.jpg","false","false","false","""Вступайте в нашу группу в ВК https://vk.com/kotyyoutubery\nБелый кот в Инстаграм https://www.instagram.com/belyikotan/?hl=ru\n=====================================================\nВсем ХАЙ! В этом видео вы увидите величайшие бренды","ru"
"0e68IePXL6U","18.15.02","СОЦИАЛЬНАЯ ИНЖЕНЕРИЯ МОШЕННИКОВ [netstalkers]","netstalkers","24","2018-02-15T12:09:09.000Z","""нетсталкинг|""""netstalkers""""|""""netstalking""""|""""разоблачение""""|""""нетсталкерс""""|""""качественный контент""""|""""социальная инженерия""""|""""нетсталкер""""|""""conspiracy""""|""""сми""""|""""даркнет""""|""""обман тв""""|""""ложь""""|""""фейк""""|""""обман""""|""""пропаганда""""|""""правила убеждения""""|""""управление""""|""""информационная безопасность""""|""""манипулирование сознанием""""|""""social engineering""""|""""мошенники""""|""""схемы""""|""""манипуляция""""|""""нлп""""|""""социальная инженерия и социальные хакеры""""|""""искусство обмана""""|""""хакинг""""|""""научпоп""""""","73942","8153","75","346","https://i.ytimg.com/vi/0e68IePXL6U/default.jpg","false","false","false","Сын подруги твоей мамы посмотрел это видео и разбогател. Потому что перестал вестись на уловки социальных инженеров! А ты чего ждёшь?\n\nПрототипы фирменных чехлов [netstalkers] получают:\n– Фома Алексеев (https://twitter.com/GAGAFOMA/status/961570588799262721)\n– Денис Попов (https://vk.com/wall112007584_1073)\n– Милена Колодезная (https://vk.com/wall21306041_5937)\n\nПоздравляем победителей! Мы скоро свяжемся с вами! Пруф: https://imgur.com/zTWeX3S\n\nОстальные страждущие покупают по ссылке https://goo.gl/HcXdGW за 900₽\n\nБольше интересного ищи в Телеграме: https://t.me/netstalkers\nИ подписывайся на нашу группу в ВК: https://vk.com/thenetstalkers","ru"
"gApQaVCEV6Y","18.15.02","ВЛОГ: ПРОГУЛКА ПО ИКЕА. ПОКУПКИ ДЛЯ ДОМА [OSIA]","Osia","22","2018-02-15T06:00:04.000Z","""честный отзыв|""""влоги""""|""""покупки одежды""""|""""уход""""|""""бьюти блог""""|""""семья""""|""""жизнь в польше""""|""""бюджетные находки""""|""""люксовая косметика""""|""""красивый макияж""""|""""советы""""|""""икеа""""|""""что купить""""|""""новинки""""|""""организация""""|""""покупки""""|""""для дома""""|""""доя кухни""""|""""хранение""""|""""посуда""""|""""кастрюли""""|""""освещение""""|""""ikea""""""","32577","2143","122","191","https://i.ytimg.com/vi/gApQaVCEV6Y/default.jpg","false","false","false","""Спасибо за просмотр и пальчик вверх;)\n\nВ данном ролике нет платной рекламы","ru"
"iVX5Pyi059o","18.15.02","Сытные блины с сыром","Грильков","26","2018-02-15T08:00:02.000Z","""Грилькофф|""""рецепты""""|""""кулинария""""|""""еда""""|""""обзор еды""""|""""советы""""|""""кухня""""|""""грильков""""|""""гриль""""|""""блюда""""|""""на""""|""""гриле""""""","20098","2183","132","346","https://i.ytimg.com/vi/iVX5Pyi059o/default.jpg","false","false","false","http://www.samura.ru/ - Промокод: Грильков - скидка 20%\nProduction Music courtesy of Epidemic Sound!\nhttps://vk.com/grillkov\nhttp://goo.gl/nIoljT Live!\nhttps://www.instagram.com/grillkov/\nИнгредиенты:\nТесто для блинов:\nМука - 25 ст.л.\nСоль - по вкусу\nСахар - по вкусу\nЯйцо - 1 шт.\nМолоко - 800 мл.\nМасло - 2 ст.л.\nНачинка:\nГрудка - 3 шт.\nЛук - 1 шт.\nСахар - по вкусу\nСоль - по вкусу\nШампиньоны - 150 гр.\nСыр -  150 гр.\nСметана - 4-5 ст.л.\nЗаливка:\nЯйцо - 2 шт.\nСметана - 2 ст.л.\nСоль","ru"
"r-Qjrw6THV4","18.15.02","Премьера 2018 | Крепость Бадабер 3 серия |  Русские военные фильмы 2018 HD","КиноПремьеры","22","2018-02-14T13:54:03.000Z","""Крепость бадабер сериал|""""Крепость бадабер фильм 2018""""|""""Крепость бадабер""""|""""Крепость бадабер сериал 2018""""|""""Крепость бадабер 2018 сериал новинка""""|""""Крепость бадабер 3 серия""""|""""Военный Сериал""""|""""Российские сериалы""""|""""сериалы 2018 новинки""""|""""фильмы 2018 новинки""""|""""сериалы 2018""""|""""русские сериалы""""|""""сериалы на первом""""|""""драма""""|""""кино новинки""""|""""фильмы новинки""""|""""новые военные фильмы 2018""""|""""Русские военные фильмы 2018""""""","418189","1130","234","235","https://i.ytimg.com/vi/r-Qjrw6THV4/default.jpg","false","false","false","""Что будет в сериале Крепость Бадабер  3 серия - Никитин излагает пленным задачу: необходимо организовать захват базы и побег","ru"
